road_id,hour,speed,congestion_status
Bagdat-Caddesi,5,40,HEAVY
Basin-Ekspres,20,9,LOCKED
Bagdat-Caddesi,17,22,LOCKED
Basin-Ekspres,9,17,LOCKED
Besiktas-Coast,23,105,NORMAL
Tem-Kavacik,7,45,NORMAL
Basin-Ekspres,10,25,LOCKED
E5-Bridge,18,46,NORMAL
Sahil-Kennedy,5,39,HEAVY
E5-Bridge,21,81,NORMAL
Basin-Ekspres,23,71,NORMAL
Sahil-Kennedy,0,118,NORMAL
Tem-Kavacik,0,98,NORMAL
E5-Bridge,17,30,NORMAL
E5-Beylikduzu,0,82,NORMAL
Tem-Seyrantepe,5,14,HEAVY
Kadikoy-Center,2,72,NORMAL
Levent-Buyukdere,16,106,NORMAL
Minibus-Yolu,17,54,NORMAL
E5-Bridge,18,39,NORMAL
Haliç-Bridge,12,99,NORMAL
E5-Bridge,0,80,NORMAL
Minibus-Yolu,3,93,NORMAL
Minibus-Yolu,7,15,HEAVY
Kadikoy-Center,5,95,NORMAL
E5-Bridge,14,13,HEAVY
Minibus-Yolu,6,111,NORMAL
Kadikoy-Center,7,34,NORMAL
Basin-Ekspres,2,109,NORMAL
Tem-Seyrantepe,23,97,NORMAL
Haliç-Bridge,0,75,NORMAL
Basin-Ekspres,14,86,NORMAL
Bagdat-Caddesi,21,103,NORMAL
Tem-Seyrantepe,11,102,NORMAL
Haliç-Bridge,4,79,NORMAL
Minibus-Yolu,6,35,HEAVY
Bagdat-Caddesi,8,28,HEAVY
Haliç-Bridge,8,12,LOCKED
Basin-Ekspres,15,103,NORMAL
E5-Beylikduzu,23,79,NORMAL
Tem-Seyrantepe,20,9,LOCKED
Bagdat-Caddesi,0,85,NORMAL
Levent-Buyukdere,0,99,NORMAL
Bagdat-Caddesi,16,88,NORMAL
E5-Beylikduzu,22,71,NORMAL
Haliç-Bridge,7,59,NORMAL
Minibus-Yolu,14,91,NORMAL
Kadikoy-Center,2,11,HEAVY
Sahil-Kennedy,21,110,NORMAL
Basin-Ekspres,12,93,NORMAL
Bagdat-Caddesi,9,11,LOCKED
Levent-Buyukdere,1,119,NORMAL
Sahil-Kennedy,2,120,NORMAL
Basin-Ekspres,15,109,NORMAL
Sahil-Kennedy,17,15,HEAVY
Tem-Seyrantepe,11,106,NORMAL
Tem-Kavacik,12,80,NORMAL
Levent-Buyukdere,23,77,NORMAL
Tem-Kavacik,18,38,NORMAL
Levent-Buyukdere,10,27,LOCKED
Besiktas-Coast,23,108,NORMAL
E5-Bridge,5,77,NORMAL
Levent-Buyukdere,7,14,LOCKED
Tem-Seyrantepe,13,106,NORMAL
Kadikoy-Center,4,94,NORMAL
Minibus-Yolu,0,106,NORMAL
Levent-Buyukdere,8,5,LOCKED
Levent-Buyukdere,11,85,NORMAL
Kadikoy-Center,2,98,NORMAL
Kadikoy-Center,12,33,HEAVY
Haliç-Bridge,5,84,NORMAL
Besiktas-Coast,7,28,LOCKED
Bagdat-Caddesi,21,98,NORMAL
Tem-Kavacik,12,93,NORMAL
Sahil-Kennedy,10,30,LOCKED
Basin-Ekspres,2,115,NORMAL
Tem-Seyrantepe,19,39,NORMAL
Besiktas-Coast,11,112,NORMAL
Minibus-Yolu,11,101,NORMAL
Kadikoy-Center,11,112,NORMAL
Basin-Ekspres,9,17,LOCKED
Basin-Ekspres,15,73,NORMAL
E5-Bridge,13,109,NORMAL
Kadikoy-Center,12,89,NORMAL
Minibus-Yolu,14,75,NORMAL
Kadikoy-Center,13,95,NORMAL
Basin-Ekspres,6,91,NORMAL
Minibus-Yolu,5,120,NORMAL
Sahil-Kennedy,17,11,HEAVY
Sahil-Kennedy,1,91,NORMAL
E5-Bridge,16,98,NORMAL
Besiktas-Coast,15,103,NORMAL
Minibus-Yolu,5,101,NORMAL
Tem-Seyrantepe,3,73,NORMAL
Tem-Kavacik,21,77,NORMAL
Levent-Buyukdere,15,72,NORMAL
Haliç-Bridge,6,109,NORMAL
E5-Bridge,14,75,NORMAL
E5-Beylikduzu,3,106,NORMAL
Tem-Seyrantepe,13,120,NORMAL
Basin-Ekspres,19,60,NORMAL
E5-Beylikduzu,12,21,HEAVY
Tem-Kavacik,5,102,NORMAL
Bagdat-Caddesi,6,100,NORMAL
Bagdat-Caddesi,5,107,NORMAL
Bagdat-Caddesi,1,77,NORMAL
Minibus-Yolu,17,24,LOCKED
Kadikoy-Center,4,106,NORMAL
Haliç-Bridge,10,42,NORMAL
Haliç-Bridge,22,95,NORMAL
Tem-Kavacik,18,6,HEAVY
Basin-Ekspres,11,83,NORMAL
Sahil-Kennedy,11,38,HEAVY
E5-Beylikduzu,14,101,NORMAL
Kadikoy-Center,21,95,NORMAL
Tem-Kavacik,2,119,NORMAL
Levent-Buyukdere,5,40,HEAVY
Tem-Kavacik,4,79,NORMAL
Kadikoy-Center,11,97,NORMAL
Tem-Seyrantepe,0,71,NORMAL
Basin-Ekspres,3,97,NORMAL
Tem-Kavacik,23,107,NORMAL
Levent-Buyukdere,0,116,NORMAL
E5-Beylikduzu,1,86,NORMAL
Bagdat-Caddesi,18,60,NORMAL
Haliç-Bridge,12,99,NORMAL
Tem-Kavacik,23,82,NORMAL
Besiktas-Coast,11,117,NORMAL
Kadikoy-Center,15,94,NORMAL
Bagdat-Caddesi,16,86,NORMAL
Minibus-Yolu,6,92,NORMAL
E5-Beylikduzu,6,88,NORMAL
Kadikoy-Center,14,104,NORMAL
Sahil-Kennedy,7,46,NORMAL
Besiktas-Coast,23,29,HEAVY
Sahil-Kennedy,13,87,NORMAL
Bagdat-Caddesi,13,96,NORMAL
Sahil-Kennedy,4,89,NORMAL
Levent-Buyukdere,13,116,NORMAL
Bagdat-Caddesi,13,118,NORMAL
E5-Beylikduzu,11,119,NORMAL
Tem-Kavacik,17,18,HEAVY
Tem-Seyrantepe,11,71,NORMAL
Besiktas-Coast,7,16,HEAVY
Tem-Seyrantepe,9,19,LOCKED
E5-Bridge,7,27,HEAVY
Bagdat-Caddesi,21,106,NORMAL
Tem-Kavacik,9,12,LOCKED
Levent-Buyukdere,16,74,NORMAL
Levent-Buyukdere,18,31,NORMAL
Besiktas-Coast,12,78,NORMAL
Haliç-Bridge,19,48,NORMAL
Kadikoy-Center,17,21,HEAVY
Tem-Kavacik,7,14,HEAVY
Besiktas-Coast,0,109,NORMAL
Levent-Buyukdere,9,48,NORMAL
Besiktas-Coast,18,56,NORMAL
Levent-Buyukdere,2,14,HEAVY
Sahil-Kennedy,19,30,LOCKED
Sahil-Kennedy,12,102,NORMAL
Tem-Seyrantepe,8,5,LOCKED
Basin-Ekspres,22,116,NORMAL
Tem-Seyrantepe,0,73,NORMAL
Tem-Seyrantepe,11,32,HEAVY
E5-Bridge,12,74,NORMAL
Minibus-Yolu,10,23,HEAVY
Kadikoy-Center,18,56,NORMAL
Tem-Seyrantepe,22,72,NORMAL
E5-Bridge,2,94,NORMAL
Haliç-Bridge,19,22,LOCKED
E5-Bridge,21,109,NORMAL
Besiktas-Coast,6,10,HEAVY
Sahil-Kennedy,17,6,LOCKED
Besiktas-Coast,15,12,HEAVY
Basin-Ekspres,20,8,HEAVY
Haliç-Bridge,11,75,NORMAL
Besiktas-Coast,23,103,NORMAL
Tem-Kavacik,20,30,LOCKED
Tem-Seyrantepe,0,79,NORMAL
Tem-Kavacik,18,28,HEAVY
Minibus-Yolu,7,15,HEAVY
Tem-Kavacik,13,27,HEAVY
Basin-Ekspres,2,119,NORMAL
Besiktas-Coast,22,96,NORMAL
Tem-Kavacik,0,98,NORMAL
Tem-Seyrantepe,1,107,NORMAL
Basin-Ekspres,14,83,NORMAL
Besiktas-Coast,9,16,LOCKED
Kadikoy-Center,5,97,NORMAL
Haliç-Bridge,9,13,HEAVY
Bagdat-Caddesi,22,92,NORMAL
E5-Bridge,22,78,NORMAL
Besiktas-Coast,6,108,NORMAL
Minibus-Yolu,16,120,NORMAL
Haliç-Bridge,12,95,NORMAL
E5-Beylikduzu,21,90,NORMAL
Besiktas-Coast,23,76,NORMAL
Tem-Kavacik,1,106,NORMAL
Basin-Ekspres,18,43,NORMAL
Sahil-Kennedy,10,13,HEAVY
Besiktas-Coast,6,107,NORMAL
Sahil-Kennedy,10,25,LOCKED
E5-Bridge,9,34,NORMAL
Basin-Ekspres,10,5,HEAVY
E5-Bridge,13,104,NORMAL
Tem-Seyrantepe,6,89,NORMAL
Basin-Ekspres,15,95,NORMAL
Sahil-Kennedy,1,113,NORMAL
Bagdat-Caddesi,5,98,NORMAL
Kadikoy-Center,0,86,NORMAL
Bagdat-Caddesi,3,90,NORMAL
Sahil-Kennedy,9,14,LOCKED
Tem-Seyrantepe,2,88,NORMAL
Kadikoy-Center,23,91,NORMAL
Levent-Buyukdere,2,109,NORMAL
Levent-Buyukdere,15,98,NORMAL
Tem-Kavacik,2,71,NORMAL
Haliç-Bridge,3,72,NORMAL
Minibus-Yolu,1,110,NORMAL
Tem-Seyrantepe,3,117,NORMAL
E5-Beylikduzu,12,92,NORMAL
Minibus-Yolu,7,42,NORMAL
Sahil-Kennedy,3,118,NORMAL
Bagdat-Caddesi,5,11,HEAVY
Minibus-Yolu,4,80,NORMAL
Sahil-Kennedy,17,29,LOCKED
Kadikoy-Center,3,77,NORMAL
Tem-Seyrantepe,16,104,NORMAL
Tem-Kavacik,19,18,HEAVY
Tem-Kavacik,11,113,NORMAL
Levent-Buyukdere,20,24,HEAVY
Bagdat-Caddesi,8,12,HEAVY
Tem-Kavacik,17,14,HEAVY
E5-Bridge,20,16,HEAVY
Tem-Seyrantepe,12,82,NORMAL
Besiktas-Coast,16,71,NORMAL
Tem-Kavacik,0,112,NORMAL
Kadikoy-Center,4,115,NORMAL
E5-Bridge,12,112,NORMAL
Minibus-Yolu,3,110,NORMAL
Haliç-Bridge,10,27,HEAVY
Haliç-Bridge,1,76,NORMAL
Kadikoy-Center,7,29,HEAVY
E5-Beylikduzu,12,94,NORMAL
Tem-Seyrantepe,22,117,NORMAL
Bagdat-Caddesi,10,15,HEAVY
E5-Bridge,19,9,HEAVY
E5-Bridge,13,12,HEAVY
Levent-Buyukdere,14,76,NORMAL
Tem-Kavacik,11,95,NORMAL
Haliç-Bridge,22,99,NORMAL
E5-Bridge,23,119,NORMAL
E5-Bridge,17,13,HEAVY
Tem-Kavacik,19,30,NORMAL
Besiktas-Coast,17,26,HEAVY
Haliç-Bridge,5,117,NORMAL
Minibus-Yolu,23,100,NORMAL
Haliç-Bridge,19,50,NORMAL
Bagdat-Caddesi,0,114,NORMAL
Haliç-Bridge,2,110,NORMAL
Minibus-Yolu,18,6,HEAVY
Sahil-Kennedy,23,110,NORMAL
Levent-Buyukdere,7,35,NORMAL
Minibus-Yolu,7,7,HEAVY
Tem-Kavacik,13,117,NORMAL
Tem-Kavacik,13,36,HEAVY
Besiktas-Coast,17,43,NORMAL
Bagdat-Caddesi,23,82,NORMAL
Besiktas-Coast,12,28,HEAVY
Haliç-Bridge,10,22,LOCKED
E5-Bridge,22,83,NORMAL
Kadikoy-Center,17,23,LOCKED
Bagdat-Caddesi,5,81,NORMAL
Minibus-Yolu,6,101,NORMAL
E5-Bridge,0,94,NORMAL
E5-Bridge,17,14,LOCKED
Levent-Buyukdere,19,20,LOCKED
Bagdat-Caddesi,11,112,NORMAL
Tem-Seyrantepe,22,97,NORMAL
Tem-Seyrantepe,18,30,HEAVY
Besiktas-Coast,20,19,HEAVY
E5-Beylikduzu,12,119,NORMAL
Bagdat-Caddesi,1,107,NORMAL
Haliç-Bridge,19,55,NORMAL
Bagdat-Caddesi,3,117,NORMAL
Basin-Ekspres,23,120,NORMAL
E5-Beylikduzu,20,14,LOCKED
Tem-Kavacik,1,98,NORMAL
Sahil-Kennedy,14,77,NORMAL
E5-Bridge,17,30,HEAVY
E5-Bridge,6,112,NORMAL
Sahil-Kennedy,11,81,NORMAL
Tem-Kavacik,15,117,NORMAL
Haliç-Bridge,5,111,NORMAL
Kadikoy-Center,8,19,HEAVY
Levent-Buyukdere,18,39,NORMAL
Tem-Kavacik,14,12,HEAVY
Sahil-Kennedy,17,25,LOCKED
E5-Bridge,2,118,NORMAL
Kadikoy-Center,8,17,LOCKED
Bagdat-Caddesi,12,77,NORMAL
Kadikoy-Center,5,111,NORMAL
Sahil-Kennedy,11,99,NORMAL
Besiktas-Coast,2,94,NORMAL
Haliç-Bridge,4,81,NORMAL
E5-Bridge,16,93,NORMAL
Besiktas-Coast,17,9,LOCKED
E5-Beylikduzu,13,33,HEAVY
Sahil-Kennedy,14,98,NORMAL
Basin-Ekspres,23,90,NORMAL
Besiktas-Coast,9,34,NORMAL
E5-Bridge,20,36,NORMAL
E5-Beylikduzu,4,77,NORMAL
Tem-Kavacik,3,18,HEAVY
Tem-Seyrantepe,4,87,NORMAL
Besiktas-Coast,19,25,HEAVY
Haliç-Bridge,3,37,HEAVY
Haliç-Bridge,20,6,HEAVY
Bagdat-Caddesi,23,120,NORMAL
Besiktas-Coast,14,116,NORMAL
Haliç-Bridge,11,71,NORMAL
Bagdat-Caddesi,3,99,NORMAL
Haliç-Bridge,15,84,NORMAL
Minibus-Yolu,12,100,NORMAL
Haliç-Bridge,20,25,LOCKED
Tem-Seyrantepe,15,113,NORMAL
Haliç-Bridge,4,102,NORMAL
E5-Beylikduzu,17,33,NORMAL
Tem-Kavacik,6,34,HEAVY
Haliç-Bridge,8,15,LOCKED
Basin-Ekspres,17,29,HEAVY
Haliç-Bridge,17,25,HEAVY
Levent-Buyukdere,1,71,NORMAL
Basin-Ekspres,4,80,NORMAL
Minibus-Yolu,4,80,NORMAL
E5-Bridge,5,98,NORMAL
Besiktas-Coast,23,114,NORMAL
Tem-Seyrantepe,5,120,NORMAL
Haliç-Bridge,17,24,HEAVY
Basin-Ekspres,22,107,NORMAL
Levent-Buyukdere,5,84,NORMAL
E5-Bridge,11,82,NORMAL
Basin-Ekspres,7,49,NORMAL
E5-Beylikduzu,13,115,NORMAL
Levent-Buyukdere,1,99,NORMAL
Tem-Kavacik,21,104,NORMAL
Besiktas-Coast,23,107,NORMAL
Kadikoy-Center,13,30,HEAVY
E5-Beylikduzu,6,16,HEAVY
Besiktas-Coast,2,119,NORMAL
Bagdat-Caddesi,20,29,HEAVY
Kadikoy-Center,0,115,NORMAL
Bagdat-Caddesi,2,113,NORMAL
Kadikoy-Center,1,118,NORMAL
Levent-Buyukdere,13,99,NORMAL
Bagdat-Caddesi,22,27,HEAVY
Tem-Kavacik,17,14,HEAVY
Levent-Buyukdere,18,18,LOCKED
Bagdat-Caddesi,18,19,HEAVY
Levent-Buyukdere,9,8,HEAVY
Tem-Seyrantepe,19,18,HEAVY
Levent-Buyukdere,23,74,NORMAL
Sahil-Kennedy,21,91,NORMAL
E5-Bridge,19,5,HEAVY
Sahil-Kennedy,5,106,NORMAL
Tem-Kavacik,22,84,NORMAL
Kadikoy-Center,2,105,NORMAL
Tem-Kavacik,17,29,HEAVY
E5-Beylikduzu,19,51,NORMAL
Minibus-Yolu,4,111,NORMAL
Minibus-Yolu,18,20,HEAVY
Besiktas-Coast,20,30,HEAVY
E5-Bridge,22,90,NORMAL
Minibus-Yolu,11,93,NORMAL
Tem-Kavacik,17,13,LOCKED
Tem-Seyrantepe,22,106,NORMAL
Haliç-Bridge,18,41,NORMAL
Sahil-Kennedy,16,84,NORMAL
Haliç-Bridge,7,15,HEAVY
Levent-Buyukdere,22,118,NORMAL
Kadikoy-Center,4,114,NORMAL
E5-Bridge,13,73,NORMAL
Tem-Seyrantepe,11,89,NORMAL
Besiktas-Coast,5,96,NORMAL
Sahil-Kennedy,5,112,NORMAL
Besiktas-Coast,6,102,NORMAL
Sahil-Kennedy,1,22,HEAVY
Bagdat-Caddesi,20,27,LOCKED
Basin-Ekspres,8,24,HEAVY
Sahil-Kennedy,13,114,NORMAL
Bagdat-Caddesi,3,115,NORMAL
Tem-Seyrantepe,6,70,NORMAL
Tem-Seyrantepe,23,12,HEAVY
Minibus-Yolu,3,78,NORMAL
Bagdat-Caddesi,8,60,NORMAL
Basin-Ekspres,20,12,HEAVY
Bagdat-Caddesi,21,74,NORMAL
Basin-Ekspres,14,95,NORMAL
Tem-Kavacik,14,76,NORMAL
E5-Beylikduzu,12,91,NORMAL
Levent-Buyukdere,23,33,HEAVY
Minibus-Yolu,8,15,HEAVY
Besiktas-Coast,14,79,NORMAL
Minibus-Yolu,12,85,NORMAL
E5-Bridge,9,53,NORMAL
E5-Beylikduzu,20,25,HEAVY
Minibus-Yolu,9,29,HEAVY
Minibus-Yolu,4,87,NORMAL
Tem-Kavacik,8,20,HEAVY
E5-Beylikduzu,20,14,HEAVY
Basin-Ekspres,20,32,NORMAL
Haliç-Bridge,22,111,NORMAL
Sahil-Kennedy,7,20,HEAVY
Tem-Kavacik,9,59,NORMAL
Kadikoy-Center,6,120,NORMAL
Haliç-Bridge,21,90,NORMAL
Tem-Seyrantepe,13,70,NORMAL
Besiktas-Coast,17,15,HEAVY
Bagdat-Caddesi,0,77,NORMAL
Tem-Seyrantepe,6,71,NORMAL
Kadikoy-Center,17,30,LOCKED
Bagdat-Caddesi,11,81,NORMAL
Besiktas-Coast,13,16,HEAVY
E5-Beylikduzu,10,24,HEAVY
Levent-Buyukdere,8,37,NORMAL
Besiktas-Coast,11,93,NORMAL
Tem-Seyrantepe,15,112,NORMAL
Tem-Seyrantepe,2,107,NORMAL
Kadikoy-Center,12,104,NORMAL
E5-Bridge,11,105,NORMAL
Haliç-Bridge,4,80,NORMAL
Besiktas-Coast,10,41,NORMAL
Kadikoy-Center,5,110,NORMAL
Tem-Seyrantepe,6,22,HEAVY
Bagdat-Caddesi,20,5,HEAVY
Minibus-Yolu,13,120,NORMAL
Bagdat-Caddesi,4,104,NORMAL
Tem-Seyrantepe,13,91,NORMAL
Minibus-Yolu,14,74,NORMAL
Besiktas-Coast,10,20,LOCKED
Basin-Ekspres,20,16,LOCKED
E5-Beylikduzu,16,84,NORMAL
E5-Bridge,21,119,NORMAL
Besiktas-Coast,9,14,HEAVY
Basin-Ekspres,13,92,NORMAL
Haliç-Bridge,7,5,HEAVY
Tem-Kavacik,5,115,NORMAL
Basin-Ekspres,18,20,HEAVY
Levent-Buyukdere,8,9,LOCKED
Kadikoy-Center,10,27,HEAVY
Bagdat-Caddesi,12,14,HEAVY
Basin-Ekspres,13,95,NORMAL
Kadikoy-Center,15,70,NORMAL
Tem-Kavacik,23,94,NORMAL
E5-Bridge,3,25,HEAVY
Levent-Buyukdere,15,119,NORMAL
Besiktas-Coast,14,95,NORMAL
Tem-Kavacik,6,111,NORMAL
Besiktas-Coast,6,85,NORMAL
Levent-Buyukdere,10,20,HEAVY
Minibus-Yolu,1,117,NORMAL
E5-Beylikduzu,11,120,NORMAL
Tem-Seyrantepe,21,74,NORMAL
Besiktas-Coast,9,30,NORMAL
Levent-Buyukdere,9,11,LOCKED
Levent-Buyukdere,2,79,NORMAL
E5-Bridge,18,20,HEAVY
Kadikoy-Center,7,13,LOCKED
Tem-Kavacik,11,31,HEAVY
Besiktas-Coast,4,113,NORMAL
Bagdat-Caddesi,1,105,NORMAL
Tem-Kavacik,0,96,NORMAL
Tem-Kavacik,15,82,NORMAL
Besiktas-Coast,8,9,LOCKED
Besiktas-Coast,17,34,NORMAL
Haliç-Bridge,15,73,NORMAL
E5-Bridge,12,105,NORMAL
Minibus-Yolu,18,12,LOCKED
Tem-Seyrantepe,20,38,NORMAL
Tem-Seyrantepe,16,83,NORMAL
Besiktas-Coast,20,23,LOCKED
Haliç-Bridge,20,26,HEAVY
Kadikoy-Center,15,94,NORMAL
Kadikoy-Center,20,49,NORMAL
Besiktas-Coast,21,17,HEAVY
Tem-Seyrantepe,9,16,HEAVY
E5-Beylikduzu,1,119,NORMAL
Tem-Kavacik,23,114,NORMAL
Haliç-Bridge,19,17,LOCKED
Basin-Ekspres,18,58,NORMAL
Besiktas-Coast,9,12,HEAVY
Haliç-Bridge,11,71,NORMAL
Besiktas-Coast,15,120,NORMAL
Tem-Kavacik,12,70,NORMAL
Basin-Ekspres,7,19,HEAVY
Minibus-Yolu,12,114,NORMAL
E5-Bridge,16,78,NORMAL
Basin-Ekspres,4,97,NORMAL
E5-Bridge,9,55,NORMAL
Basin-Ekspres,2,108,NORMAL
Kadikoy-Center,13,95,NORMAL
E5-Beylikduzu,13,73,NORMAL
Bagdat-Caddesi,17,10,LOCKED
Tem-Seyrantepe,7,12,LOCKED
Basin-Ekspres,11,90,NORMAL
Tem-Kavacik,17,60,NORMAL
Tem-Seyrantepe,0,71,NORMAL
Haliç-Bridge,1,119,NORMAL
Tem-Kavacik,3,106,NORMAL
Tem-Kavacik,9,32,NORMAL
Tem-Seyrantepe,17,50,NORMAL
Tem-Kavacik,9,19,LOCKED
Sahil-Kennedy,6,118,NORMAL
Tem-Kavacik,8,21,HEAVY
Minibus-Yolu,9,14,HEAVY
Tem-Seyrantepe,2,79,NORMAL
Bagdat-Caddesi,17,21,LOCKED
Bagdat-Caddesi,7,11,LOCKED
Sahil-Kennedy,17,7,HEAVY
Tem-Seyrantepe,8,26,HEAVY
Sahil-Kennedy,2,84,NORMAL
Levent-Buyukdere,9,35,NORMAL
Kadikoy-Center,21,108,NORMAL
Sahil-Kennedy,2,112,NORMAL
Bagdat-Caddesi,18,49,NORMAL
Minibus-Yolu,8,48,NORMAL
Bagdat-Caddesi,22,111,NORMAL
Kadikoy-Center,23,120,NORMAL
Basin-Ekspres,16,75,NORMAL
Besiktas-Coast,12,119,NORMAL
Besiktas-Coast,10,25,HEAVY
E5-Bridge,2,73,NORMAL
Haliç-Bridge,4,101,NORMAL
E5-Bridge,16,92,NORMAL
Besiktas-Coast,22,114,NORMAL
Levent-Buyukdere,8,13,HEAVY
Bagdat-Caddesi,14,114,NORMAL
E5-Beylikduzu,23,84,NORMAL
Haliç-Bridge,5,96,NORMAL
Sahil-Kennedy,0,101,NORMAL
E5-Beylikduzu,22,83,NORMAL
Bagdat-Caddesi,4,108,NORMAL
Kadikoy-Center,7,42,NORMAL
Tem-Seyrantepe,19,12,HEAVY
Basin-Ekspres,15,92,NORMAL
Minibus-Yolu,8,24,LOCKED
Kadikoy-Center,10,21,LOCKED
Tem-Seyrantepe,0,101,NORMAL
Levent-Buyukdere,23,81,NORMAL
Levent-Buyukdere,1,76,NORMAL
Tem-Seyrantepe,14,98,NORMAL
Tem-Seyrantepe,8,6,HEAVY
Tem-Seyrantepe,12,30,HEAVY
Levent-Buyukdere,20,21,LOCKED
Bagdat-Caddesi,12,10,HEAVY
Besiktas-Coast,17,29,LOCKED
Levent-Buyukdere,15,72,NORMAL
Minibus-Yolu,13,119,NORMAL
Tem-Seyrantepe,23,85,NORMAL
Basin-Ekspres,14,74,NORMAL
Kadikoy-Center,12,75,NORMAL
Sahil-Kennedy,17,29,HEAVY
Sahil-Kennedy,11,96,NORMAL
Tem-Seyrantepe,17,11,LOCKED
Haliç-Bridge,5,115,NORMAL
Levent-Buyukdere,4,104,NORMAL
Kadikoy-Center,6,102,NORMAL
Kadikoy-Center,15,96,NORMAL
Kadikoy-Center,4,81,NORMAL
Levent-Buyukdere,13,75,NORMAL
Tem-Kavacik,7,11,HEAVY
Haliç-Bridge,9,28,HEAVY
Minibus-Yolu,10,35,NORMAL
Basin-Ekspres,12,91,NORMAL
E5-Bridge,2,72,NORMAL
Minibus-Yolu,3,30,HEAVY
Sahil-Kennedy,20,12,LOCKED
Levent-Buyukdere,16,76,NORMAL
Kadikoy-Center,20,16,LOCKED
Tem-Kavacik,13,80,NORMAL
Tem-Kavacik,7,59,NORMAL
Minibus-Yolu,12,77,NORMAL
E5-Beylikduzu,21,81,NORMAL
Besiktas-Coast,13,81,NORMAL
Levent-Buyukdere,4,119,NORMAL
Sahil-Kennedy,13,85,NORMAL
E5-Bridge,5,100,NORMAL
Besiktas-Coast,8,20,LOCKED
Besiktas-Coast,16,90,NORMAL
Haliç-Bridge,18,20,HEAVY
Levent-Buyukdere,22,97,NORMAL
Haliç-Bridge,11,119,NORMAL
Haliç-Bridge,21,85,NORMAL
Besiktas-Coast,6,116,NORMAL
Tem-Seyrantepe,18,24,HEAVY
Basin-Ekspres,6,106,NORMAL
Minibus-Yolu,0,86,NORMAL
Kadikoy-Center,8,51,NORMAL
Haliç-Bridge,6,96,NORMAL
Besiktas-Coast,19,12,LOCKED
E5-Bridge,15,107,NORMAL
Levent-Buyukdere,5,71,NORMAL
Basin-Ekspres,14,77,NORMAL
Haliç-Bridge,11,98,NORMAL
E5-Beylikduzu,18,54,NORMAL
E5-Bridge,22,83,NORMAL
Levent-Buyukdere,6,108,NORMAL
Minibus-Yolu,9,35,NORMAL
E5-Bridge,10,52,NORMAL
Haliç-Bridge,18,35,NORMAL
Haliç-Bridge,17,22,LOCKED
Bagdat-Caddesi,14,84,NORMAL
Minibus-Yolu,18,28,LOCKED
E5-Beylikduzu,22,103,NORMAL
Bagdat-Caddesi,14,87,NORMAL
E5-Beylikduzu,1,93,NORMAL
Kadikoy-Center,21,114,NORMAL
E5-Bridge,16,105,NORMAL
Minibus-Yolu,10,26,HEAVY
Tem-Seyrantepe,6,86,NORMAL
Haliç-Bridge,15,117,NORMAL
Bagdat-Caddesi,22,101,NORMAL
Basin-Ekspres,3,81,NORMAL
Tem-Kavacik,8,57,NORMAL
Besiktas-Coast,11,25,HEAVY
E5-Beylikduzu,15,70,NORMAL
Kadikoy-Center,20,8,LOCKED
Besiktas-Coast,5,82,NORMAL
Kadikoy-Center,6,94,NORMAL
Levent-Buyukdere,12,109,NORMAL
Minibus-Yolu,17,10,LOCKED
Kadikoy-Center,3,87,NORMAL
Tem-Seyrantepe,6,24,HEAVY
Haliç-Bridge,9,58,NORMAL
Tem-Seyrantepe,16,110,NORMAL
Tem-Seyrantepe,11,88,NORMAL
Tem-Seyrantepe,2,81,NORMAL
Tem-Seyrantepe,3,81,NORMAL
Basin-Ekspres,13,39,HEAVY
Levent-Buyukdere,19,10,HEAVY
Basin-Ekspres,7,21,LOCKED
Besiktas-Coast,11,107,NORMAL
Tem-Seyrantepe,17,12,HEAVY
Sahil-Kennedy,0,82,NORMAL
Kadikoy-Center,20,34,NORMAL
Kadikoy-Center,0,82,NORMAL
Tem-Seyrantepe,19,14,HEAVY
Levent-Buyukdere,23,88,NORMAL
E5-Bridge,15,76,NORMAL
Besiktas-Coast,3,102,NORMAL
Haliç-Bridge,9,20,HEAVY
Tem-Kavacik,21,91,NORMAL
E5-Bridge,17,12,LOCKED
E5-Bridge,7,25,LOCKED
Basin-Ekspres,21,98,NORMAL
Basin-Ekspres,5,80,NORMAL
Tem-Seyrantepe,20,11,HEAVY
Besiktas-Coast,3,89,NORMAL
Sahil-Kennedy,3,35,HEAVY
Sahil-Kennedy,14,108,NORMAL
Levent-Buyukdere,19,16,HEAVY
Bagdat-Caddesi,8,8,HEAVY
Haliç-Bridge,10,15,LOCKED
Sahil-Kennedy,5,110,NORMAL
Kadikoy-Center,0,84,NORMAL
Tem-Kavacik,8,5,HEAVY
Tem-Seyrantepe,17,17,HEAVY
E5-Beylikduzu,7,12,HEAVY
Minibus-Yolu,1,115,NORMAL
E5-Bridge,15,90,NORMAL
Levent-Buyukdere,23,104,NORMAL
Besiktas-Coast,11,35,HEAVY
Besiktas-Coast,17,26,HEAVY
Minibus-Yolu,18,24,HEAVY
Besiktas-Coast,20,15,LOCKED
Besiktas-Coast,7,8,LOCKED
Tem-Kavacik,8,55,NORMAL
Levent-Buyukdere,22,101,NORMAL
Tem-Kavacik,1,109,NORMAL
Kadikoy-Center,6,88,NORMAL
Kadikoy-Center,18,51,NORMAL
Sahil-Kennedy,16,117,NORMAL
Kadikoy-Center,11,119,NORMAL
Sahil-Kennedy,15,75,NORMAL
Minibus-Yolu,12,33,HEAVY
