road_id,hour,speed,congestion_status
E5-Beylikduzu,3,114,NORMAL
Basin-Ekspres,18,22,LOCKED
Tem-Seyrantepe,11,71,NORMAL
E5-Beylikduzu,9,5,LOCKED
Basin-Ekspres,18,26,LOCKED
Levent-Buyukdere,20,41,NORMAL
E5-Bridge,1,94,NORMAL
Sahil-Kennedy,9,48,NORMAL
E5-Beylikduzu,21,100,NORMAL
Levent-Buyukdere,2,120,NORMAL
Levent-Buyukdere,20,36,NORMAL
Minibus-Yolu,9,28,LOCKED
Minibus-Yolu,19,22,HEAVY
Tem-Kavacik,4,84,NORMAL
Minibus-Yolu,20,47,NORMAL
Basin-Ekspres,4,80,NORMAL
Minibus-Yolu,8,15,HEAVY
E5-Bridge,9,17,HEAVY
Levent-Buyukdere,11,103,NORMAL
Basin-Ekspres,4,70,NORMAL
Levent-Buyukdere,23,90,NORMAL
Bagdat-Caddesi,10,12,HEAVY
Tem-Kavacik,18,26,HEAVY
Haliç-Bridge,14,10,HEAVY
Sahil-Kennedy,21,36,HEAVY
Besiktas-Coast,20,57,NORMAL
E5-Bridge,22,87,NORMAL
Levent-Buyukdere,7,55,NORMAL
Tem-Kavacik,5,115,NORMAL
Minibus-Yolu,15,118,NORMAL
Tem-Seyrantepe,18,60,NORMAL
Tem-Seyrantepe,22,23,HEAVY
Levent-Buyukdere,18,21,HEAVY
Tem-Kavacik,10,55,NORMAL
Minibus-Yolu,10,43,NORMAL
E5-Bridge,15,85,NORMAL
Basin-Ekspres,19,44,NORMAL
Bagdat-Caddesi,0,94,NORMAL
Tem-Kavacik,7,7,HEAVY
Bagdat-Caddesi,17,35,NORMAL
Kadikoy-Center,5,10,HEAVY
Bagdat-Caddesi,11,109,NORMAL
E5-Beylikduzu,1,96,NORMAL
Besiktas-Coast,19,26,LOCKED
Basin-Ekspres,12,96,NORMAL
Kadikoy-Center,5,73,NORMAL
Besiktas-Coast,19,25,HEAVY
E5-Bridge,7,13,LOCKED
Basin-Ekspres,22,88,NORMAL
Tem-Seyrantepe,6,95,NORMAL
Bagdat-Caddesi,3,70,NORMAL
Levent-Buyukdere,14,88,NORMAL
Minibus-Yolu,5,95,NORMAL
Kadikoy-Center,6,76,NORMAL
Basin-Ekspres,19,18,LOCKED
Tem-Seyrantepe,20,53,NORMAL
E5-Bridge,10,13,HEAVY
Besiktas-Coast,22,98,NORMAL
Minibus-Yolu,15,38,HEAVY
Kadikoy-Center,0,70,NORMAL
Sahil-Kennedy,23,82,NORMAL
Levent-Buyukdere,0,107,NORMAL
Besiktas-Coast,5,114,NORMAL
Kadikoy-Center,12,119,NORMAL
Bagdat-Caddesi,5,119,NORMAL
Besiktas-Coast,20,14,LOCKED
Bagdat-Caddesi,1,105,NORMAL
Tem-Kavacik,19,11,HEAVY
Besiktas-Coast,17,46,NORMAL
Sahil-Kennedy,22,99,NORMAL
E5-Bridge,16,95,NORMAL
Bagdat-Caddesi,11,98,NORMAL
Tem-Kavacik,13,92,NORMAL
Besiktas-Coast,9,22,LOCKED
Tem-Kavacik,17,16,HEAVY
Basin-Ekspres,19,23,LOCKED
Tem-Seyrantepe,9,26,HEAVY
Sahil-Kennedy,12,102,NORMAL
Tem-Kavacik,18,28,HEAVY
Minibus-Yolu,6,86,NORMAL
E5-Beylikduzu,19,11,HEAVY
Sahil-Kennedy,7,22,LOCKED
Besiktas-Coast,4,107,NORMAL
Haliç-Bridge,15,75,NORMAL
Bagdat-Caddesi,11,75,NORMAL
E5-Beylikduzu,17,13,LOCKED
Haliç-Bridge,22,17,HEAVY
Besiktas-Coast,22,90,NORMAL
Minibus-Yolu,8,23,LOCKED
Levent-Buyukdere,20,44,NORMAL
Sahil-Kennedy,15,106,NORMAL
E5-Beylikduzu,4,116,NORMAL
E5-Bridge,1,96,NORMAL
Kadikoy-Center,22,11,HEAVY
Tem-Kavacik,8,54,NORMAL
Levent-Buyukdere,1,27,HEAVY
E5-Bridge,1,113,NORMAL
Bagdat-Caddesi,16,84,NORMAL
Minibus-Yolu,14,82,NORMAL
Minibus-Yolu,6,77,NORMAL
Minibus-Yolu,14,85,NORMAL
Minibus-Yolu,13,94,NORMAL
E5-Bridge,11,116,NORMAL
E5-Bridge,17,42,NORMAL
Besiktas-Coast,3,95,NORMAL
Tem-Kavacik,11,86,NORMAL
Levent-Buyukdere,0,82,NORMAL
Tem-Seyrantepe,22,85,NORMAL
Tem-Kavacik,17,45,NORMAL
Tem-Kavacik,23,38,HEAVY
E5-Beylikduzu,13,75,NORMAL
Bagdat-Caddesi,23,103,NORMAL
Besiktas-Coast,15,108,NORMAL
E5-Bridge,20,5,HEAVY
Basin-Ekspres,2,110,NORMAL
E5-Bridge,10,33,NORMAL
Besiktas-Coast,23,114,NORMAL
Levent-Buyukdere,10,35,NORMAL
Tem-Seyrantepe,18,35,NORMAL
Basin-Ekspres,0,115,NORMAL
Minibus-Yolu,22,90,NORMAL
E5-Bridge,3,105,NORMAL
Basin-Ekspres,17,31,NORMAL
Tem-Seyrantepe,0,73,NORMAL
Minibus-Yolu,20,60,NORMAL
Levent-Buyukdere,7,15,HEAVY
Basin-Ekspres,14,109,NORMAL
Kadikoy-Center,8,30,HEAVY
Bagdat-Caddesi,1,26,HEAVY
E5-Bridge,0,107,NORMAL
Basin-Ekspres,18,17,HEAVY
Basin-Ekspres,17,54,NORMAL
Basin-Ekspres,8,11,LOCKED
E5-Bridge,15,84,NORMAL
Haliç-Bridge,12,83,NORMAL
Sahil-Kennedy,19,42,NORMAL
Minibus-Yolu,12,101,NORMAL
Sahil-Kennedy,17,17,LOCKED
Kadikoy-Center,8,17,LOCKED
Levent-Buyukdere,16,114,NORMAL
E5-Beylikduzu,5,107,NORMAL
Besiktas-Coast,15,111,NORMAL
Levent-Buyukdere,0,89,NORMAL
Besiktas-Coast,20,25,LOCKED
Basin-Ekspres,17,25,HEAVY
Haliç-Bridge,18,27,LOCKED
Kadikoy-Center,17,19,HEAVY
Basin-Ekspres,5,90,NORMAL
Tem-Seyrantepe,9,20,LOCKED
Tem-Seyrantepe,7,33,NORMAL
Kadikoy-Center,4,106,NORMAL
Minibus-Yolu,13,102,NORMAL
Sahil-Kennedy,5,79,NORMAL
Tem-Seyrantepe,22,109,NORMAL
Bagdat-Caddesi,2,100,NORMAL
Minibus-Yolu,21,74,NORMAL
Tem-Seyrantepe,9,16,LOCKED
Bagdat-Caddesi,10,11,LOCKED
Levent-Buyukdere,10,5,HEAVY
Tem-Seyrantepe,9,30,HEAVY
Basin-Ekspres,14,73,NORMAL
Bagdat-Caddesi,14,71,NORMAL
Besiktas-Coast,21,99,NORMAL
Haliç-Bridge,13,74,NORMAL
Minibus-Yolu,3,81,NORMAL
Basin-Ekspres,23,100,NORMAL
Basin-Ekspres,5,77,NORMAL
Sahil-Kennedy,20,7,HEAVY
Haliç-Bridge,18,10,LOCKED
Basin-Ekspres,22,117,NORMAL
Haliç-Bridge,14,117,NORMAL
Tem-Kavacik,5,103,NORMAL
Minibus-Yolu,19,25,LOCKED
Basin-Ekspres,4,85,NORMAL
Besiktas-Coast,14,118,NORMAL
Levent-Buyukdere,6,87,NORMAL
E5-Beylikduzu,3,91,NORMAL
Haliç-Bridge,1,97,NORMAL
Sahil-Kennedy,20,44,NORMAL
Haliç-Bridge,3,111,NORMAL
E5-Bridge,19,34,NORMAL
Tem-Kavacik,5,76,NORMAL
E5-Bridge,12,79,NORMAL
Besiktas-Coast,23,76,NORMAL
Tem-Seyrantepe,15,109,NORMAL
Besiktas-Coast,16,95,NORMAL
E5-Bridge,20,15,HEAVY
E5-Beylikduzu,17,30,NORMAL
Sahil-Kennedy,9,33,NORMAL
E5-Beylikduzu,11,71,NORMAL
Tem-Seyrantepe,1,101,NORMAL
Basin-Ekspres,2,75,NORMAL
Sahil-Kennedy,10,18,LOCKED
Bagdat-Caddesi,5,18,HEAVY
Besiktas-Coast,1,93,NORMAL
Levent-Buyukdere,16,95,NORMAL
Basin-Ekspres,4,110,NORMAL
Sahil-Kennedy,12,104,NORMAL
Kadikoy-Center,10,19,HEAVY
E5-Beylikduzu,0,104,NORMAL
Tem-Seyrantepe,17,26,HEAVY
E5-Beylikduzu,13,96,NORMAL
Levent-Buyukdere,6,98,NORMAL
Bagdat-Caddesi,19,11,LOCKED
Sahil-Kennedy,10,30,HEAVY
Tem-Seyrantepe,0,88,NORMAL
Haliç-Bridge,18,16,LOCKED
Haliç-Bridge,0,86,NORMAL
Levent-Buyukdere,0,85,NORMAL
Kadikoy-Center,13,18,HEAVY
Levent-Buyukdere,16,75,NORMAL
Basin-Ekspres,15,96,NORMAL
Levent-Buyukdere,12,106,NORMAL
Levent-Buyukdere,7,20,LOCKED
Minibus-Yolu,6,111,NORMAL
Sahil-Kennedy,17,21,HEAVY
Sahil-Kennedy,13,89,NORMAL
E5-Bridge,19,55,NORMAL
Kadikoy-Center,16,97,NORMAL
Besiktas-Coast,3,93,NORMAL
E5-Bridge,12,103,NORMAL
Kadikoy-Center,22,70,NORMAL
Basin-Ekspres,18,25,LOCKED
Kadikoy-Center,9,50,NORMAL
Haliç-Bridge,6,81,NORMAL
Kadikoy-Center,7,6,HEAVY
Kadikoy-Center,15,90,NORMAL
E5-Bridge,16,105,NORMAL
Minibus-Yolu,3,74,NORMAL
Tem-Kavacik,5,89,NORMAL
Besiktas-Coast,2,112,NORMAL
E5-Bridge,16,115,NORMAL
Bagdat-Caddesi,16,96,NORMAL
Bagdat-Caddesi,0,87,NORMAL
E5-Beylikduzu,20,42,NORMAL
Kadikoy-Center,10,6,HEAVY
E5-Beylikduzu,16,80,NORMAL
Basin-Ekspres,12,99,NORMAL
Haliç-Bridge,8,6,HEAVY
Tem-Kavacik,21,70,NORMAL
Basin-Ekspres,15,101,NORMAL
E5-Bridge,9,22,HEAVY
Kadikoy-Center,14,86,NORMAL
E5-Beylikduzu,18,8,HEAVY
Minibus-Yolu,10,13,HEAVY
Minibus-Yolu,4,73,NORMAL
E5-Bridge,17,13,HEAVY
E5-Bridge,7,28,HEAVY
Haliç-Bridge,3,113,NORMAL
Bagdat-Caddesi,2,72,NORMAL
Bagdat-Caddesi,18,14,HEAVY
Haliç-Bridge,12,106,NORMAL
E5-Beylikduzu,15,95,NORMAL
Tem-Seyrantepe,3,102,NORMAL
Haliç-Bridge,15,93,NORMAL
Haliç-Bridge,17,13,HEAVY
Minibus-Yolu,23,76,NORMAL
Tem-Seyrantepe,0,71,NORMAL
E5-Bridge,22,76,NORMAL
Minibus-Yolu,23,88,NORMAL
Besiktas-Coast,16,75,NORMAL
E5-Beylikduzu,21,84,NORMAL
Minibus-Yolu,21,111,NORMAL
Haliç-Bridge,19,56,NORMAL
Minibus-Yolu,23,102,NORMAL
Sahil-Kennedy,21,115,NORMAL
Basin-Ekspres,23,82,NORMAL
Bagdat-Caddesi,5,106,NORMAL
Tem-Kavacik,4,72,NORMAL
E5-Bridge,10,27,HEAVY
Besiktas-Coast,21,119,NORMAL
Basin-Ekspres,10,31,NORMAL
E5-Bridge,3,92,NORMAL
Tem-Seyrantepe,14,83,NORMAL
E5-Bridge,8,30,HEAVY
Sahil-Kennedy,2,118,NORMAL
E5-Beylikduzu,15,87,NORMAL
Tem-Seyrantepe,12,88,NORMAL
Besiktas-Coast,23,104,NORMAL
Sahil-Kennedy,10,21,HEAVY
Basin-Ekspres,8,27,LOCKED
Haliç-Bridge,20,27,HEAVY
Haliç-Bridge,13,106,NORMAL
Tem-Kavacik,11,90,NORMAL
Tem-Seyrantepe,21,96,NORMAL
Levent-Buyukdere,7,29,LOCKED
Tem-Seyrantepe,21,80,NORMAL
Tem-Kavacik,4,96,NORMAL
Basin-Ekspres,1,88,NORMAL
Sahil-Kennedy,22,76,NORMAL
Tem-Kavacik,4,100,NORMAL
Haliç-Bridge,3,96,NORMAL
E5-Beylikduzu,21,78,NORMAL
Bagdat-Caddesi,11,78,NORMAL
Besiktas-Coast,19,57,NORMAL
Besiktas-Coast,13,83,NORMAL
Sahil-Kennedy,18,9,LOCKED
Tem-Kavacik,22,38,HEAVY
Sahil-Kennedy,3,104,NORMAL
Levent-Buyukdere,21,70,NORMAL
Sahil-Kennedy,3,23,HEAVY
Kadikoy-Center,3,80,NORMAL
Levent-Buyukdere,0,103,NORMAL
Bagdat-Caddesi,12,112,NORMAL
E5-Beylikduzu,16,94,NORMAL
Haliç-Bridge,22,108,NORMAL
Bagdat-Caddesi,10,47,NORMAL
Levent-Buyukdere,8,35,NORMAL
Basin-Ekspres,13,115,NORMAL
Levent-Buyukdere,13,105,NORMAL
Tem-Kavacik,4,103,NORMAL
Haliç-Bridge,9,16,HEAVY
Minibus-Yolu,16,89,NORMAL
Minibus-Yolu,2,104,NORMAL
Levent-Buyukdere,18,15,LOCKED
Bagdat-Caddesi,23,81,NORMAL
Bagdat-Caddesi,17,26,HEAVY
Besiktas-Coast,3,80,NORMAL
Haliç-Bridge,6,108,NORMAL
Minibus-Yolu,21,105,NORMAL
Tem-Seyrantepe,20,25,LOCKED
Bagdat-Caddesi,10,21,HEAVY
Kadikoy-Center,15,10,HEAVY
Tem-Kavacik,10,6,LOCKED
Kadikoy-Center,18,13,HEAVY
Basin-Ekspres,17,18,HEAVY
Sahil-Kennedy,12,85,NORMAL
Haliç-Bridge,8,32,NORMAL
E5-Beylikduzu,20,18,LOCKED
E5-Beylikduzu,11,76,NORMAL
Besiktas-Coast,13,92,NORMAL
Sahil-Kennedy,13,40,HEAVY
E5-Bridge,22,120,NORMAL
E5-Bridge,6,90,NORMAL
Besiktas-Coast,18,8,LOCKED
E5-Beylikduzu,23,101,NORMAL
E5-Bridge,16,107,NORMAL
Minibus-Yolu,6,111,NORMAL
Haliç-Bridge,7,20,LOCKED
Bagdat-Caddesi,19,19,HEAVY
Bagdat-Caddesi,21,100,NORMAL
Haliç-Bridge,11,90,NORMAL
Bagdat-Caddesi,1,114,NORMAL
E5-Bridge,13,100,NORMAL
Kadikoy-Center,10,35,NORMAL
Tem-Kavacik,16,70,NORMAL
E5-Bridge,18,55,NORMAL
Levent-Buyukdere,20,56,NORMAL
Tem-Kavacik,10,37,NORMAL
E5-Bridge,7,7,HEAVY
Basin-Ekspres,23,31,HEAVY
Haliç-Bridge,11,96,NORMAL
Besiktas-Coast,18,29,LOCKED
Tem-Kavacik,17,35,NORMAL
Tem-Seyrantepe,8,41,NORMAL
Basin-Ekspres,20,29,LOCKED
E5-Bridge,7,48,NORMAL
E5-Beylikduzu,15,93,NORMAL
Bagdat-Caddesi,20,53,NORMAL
Levent-Buyukdere,22,80,NORMAL
E5-Bridge,15,78,NORMAL
Minibus-Yolu,19,14,HEAVY
E5-Bridge,5,16,HEAVY
Besiktas-Coast,10,17,LOCKED
Minibus-Yolu,10,22,LOCKED
Minibus-Yolu,9,38,NORMAL
Tem-Seyrantepe,21,101,NORMAL
Haliç-Bridge,21,86,NORMAL
Kadikoy-Center,16,99,NORMAL
Basin-Ekspres,7,18,HEAVY
Haliç-Bridge,6,96,NORMAL
Sahil-Kennedy,12,116,NORMAL
E5-Beylikduzu,10,45,NORMAL
Bagdat-Caddesi,9,10,HEAVY
Basin-Ekspres,18,16,HEAVY
Besiktas-Coast,5,115,NORMAL
Tem-Seyrantepe,13,93,NORMAL
Haliç-Bridge,14,73,NORMAL
Tem-Kavacik,2,99,NORMAL
Basin-Ekspres,2,72,NORMAL
Besiktas-Coast,22,106,NORMAL
Bagdat-Caddesi,22,94,NORMAL
Levent-Buyukdere,6,75,NORMAL
E5-Beylikduzu,1,104,NORMAL
Bagdat-Caddesi,14,82,NORMAL
Sahil-Kennedy,4,84,NORMAL
E5-Beylikduzu,9,18,HEAVY
Tem-Kavacik,16,99,NORMAL
Haliç-Bridge,0,13,HEAVY
Basin-Ekspres,23,10,HEAVY
Tem-Kavacik,2,89,NORMAL
E5-Bridge,8,30,HEAVY
Minibus-Yolu,12,104,NORMAL
Levent-Buyukdere,2,112,NORMAL
Bagdat-Caddesi,12,99,NORMAL
E5-Bridge,13,119,NORMAL
Haliç-Bridge,22,100,NORMAL
Kadikoy-Center,1,107,NORMAL
E5-Beylikduzu,21,29,HEAVY
Sahil-Kennedy,23,108,NORMAL
Haliç-Bridge,10,24,LOCKED
Kadikoy-Center,23,111,NORMAL
E5-Beylikduzu,15,92,NORMAL
E5-Bridge,1,110,NORMAL
Bagdat-Caddesi,8,5,LOCKED
E5-Bridge,11,107,NORMAL
Basin-Ekspres,22,22,HEAVY
Tem-Kavacik,5,93,NORMAL
Minibus-Yolu,16,77,NORMAL
Haliç-Bridge,12,80,NORMAL
Bagdat-Caddesi,10,29,LOCKED
Sahil-Kennedy,23,103,NORMAL
Sahil-Kennedy,18,51,NORMAL
Sahil-Kennedy,7,6,LOCKED
Besiktas-Coast,8,14,HEAVY
Besiktas-Coast,22,106,NORMAL
Minibus-Yolu,15,72,NORMAL
Besiktas-Coast,9,35,NORMAL
Minibus-Yolu,10,13,LOCKED
Minibus-Yolu,9,43,NORMAL
Bagdat-Caddesi,15,113,NORMAL
Minibus-Yolu,0,90,NORMAL
Tem-Kavacik,5,83,NORMAL
Basin-Ekspres,9,17,LOCKED
Besiktas-Coast,18,44,NORMAL
Sahil-Kennedy,1,12,HEAVY
Sahil-Kennedy,13,76,NORMAL
Sahil-Kennedy,3,81,NORMAL
Besiktas-Coast,1,119,NORMAL
E5-Beylikduzu,18,18,HEAVY
Basin-Ekspres,20,11,HEAVY
Kadikoy-Center,19,12,HEAVY
Minibus-Yolu,23,97,NORMAL
Levent-Buyukdere,5,112,NORMAL
Tem-Seyrantepe,22,119,NORMAL
Basin-Ekspres,20,55,NORMAL
Haliç-Bridge,5,105,NORMAL
Bagdat-Caddesi,23,75,NORMAL
Tem-Seyrantepe,15,103,NORMAL
Tem-Seyrantepe,7,28,LOCKED
Tem-Kavacik,20,8,HEAVY
E5-Beylikduzu,2,12,HEAVY
Levent-Buyukdere,20,19,HEAVY
Basin-Ekspres,6,92,NORMAL
Minibus-Yolu,6,86,NORMAL
Tem-Kavacik,23,81,NORMAL
Tem-Kavacik,16,38,HEAVY
Kadikoy-Center,20,21,HEAVY
E5-Beylikduzu,7,21,HEAVY
Besiktas-Coast,2,105,NORMAL
Minibus-Yolu,20,22,LOCKED
Levent-Buyukdere,11,96,NORMAL
Tem-Seyrantepe,17,8,HEAVY
Tem-Seyrantepe,23,76,NORMAL
Levent-Buyukdere,20,19,HEAVY
Tem-Kavacik,14,113,NORMAL
E5-Bridge,15,118,NORMAL
Minibus-Yolu,16,116,NORMAL
Tem-Kavacik,2,107,NORMAL
Tem-Seyrantepe,2,75,NORMAL
Haliç-Bridge,23,91,NORMAL
Tem-Kavacik,13,94,NORMAL
Basin-Ekspres,2,89,NORMAL
Levent-Buyukdere,9,13,LOCKED
Kadikoy-Center,13,120,NORMAL
Basin-Ekspres,19,33,NORMAL
Levent-Buyukdere,13,91,NORMAL
E5-Beylikduzu,10,7,LOCKED
E5-Bridge,2,117,NORMAL
Minibus-Yolu,4,120,NORMAL
Basin-Ekspres,4,85,NORMAL
E5-Beylikduzu,0,98,NORMAL
Tem-Kavacik,14,89,NORMAL
E5-Beylikduzu,11,38,HEAVY
Kadikoy-Center,4,110,NORMAL
Besiktas-Coast,3,93,NORMAL
Besiktas-Coast,1,88,NORMAL
Besiktas-Coast,9,26,LOCKED
Levent-Buyukdere,10,17,LOCKED
Levent-Buyukdere,17,29,LOCKED
Minibus-Yolu,12,100,NORMAL
Basin-Ekspres,4,84,NORMAL
Kadikoy-Center,22,116,NORMAL
Tem-Seyrantepe,1,113,NORMAL
E5-Beylikduzu,8,53,NORMAL
Kadikoy-Center,1,78,NORMAL
Basin-Ekspres,16,84,NORMAL
E5-Bridge,13,111,NORMAL
Sahil-Kennedy,3,105,NORMAL
Minibus-Yolu,17,9,HEAVY
Tem-Kavacik,3,117,NORMAL
Kadikoy-Center,0,101,NORMAL
Bagdat-Caddesi,6,81,NORMAL
Bagdat-Caddesi,19,11,LOCKED
E5-Bridge,5,105,NORMAL
E5-Bridge,10,22,HEAVY
Levent-Buyukdere,10,19,LOCKED
Tem-Seyrantepe,22,116,NORMAL
Sahil-Kennedy,3,82,NORMAL
Tem-Kavacik,8,15,LOCKED
Bagdat-Caddesi,22,72,NORMAL
E5-Bridge,20,25,HEAVY
Sahil-Kennedy,20,59,NORMAL
Basin-Ekspres,9,58,NORMAL
Basin-Ekspres,22,110,NORMAL
Tem-Kavacik,6,87,NORMAL
E5-Bridge,4,18,HEAVY
Haliç-Bridge,5,87,NORMAL
Bagdat-Caddesi,17,54,NORMAL
Bagdat-Caddesi,22,96,NORMAL
E5-Beylikduzu,22,70,NORMAL
Tem-Seyrantepe,6,18,HEAVY
Sahil-Kennedy,13,100,NORMAL
Haliç-Bridge,19,10,HEAVY
Bagdat-Caddesi,16,75,NORMAL
Basin-Ekspres,0,77,NORMAL
Bagdat-Caddesi,23,83,NORMAL
Bagdat-Caddesi,0,91,NORMAL
Bagdat-Caddesi,6,33,HEAVY
Kadikoy-Center,20,24,HEAVY
E5-Beylikduzu,13,38,HEAVY
Tem-Kavacik,16,95,NORMAL
Levent-Buyukdere,18,22,HEAVY
E5-Beylikduzu,4,113,NORMAL
Sahil-Kennedy,8,16,HEAVY
Tem-Kavacik,1,100,NORMAL
E5-Beylikduzu,15,77,NORMAL
Tem-Seyrantepe,22,78,NORMAL
Kadikoy-Center,5,118,NORMAL
Minibus-Yolu,5,92,NORMAL
Minibus-Yolu,8,15,LOCKED
Bagdat-Caddesi,4,117,NORMAL
Levent-Buyukdere,9,10,LOCKED
E5-Beylikduzu,14,73,NORMAL
E5-Bridge,15,83,NORMAL
Bagdat-Caddesi,13,110,NORMAL
Tem-Seyrantepe,1,101,NORMAL
Bagdat-Caddesi,9,28,LOCKED
Haliç-Bridge,23,107,NORMAL
Levent-Buyukdere,4,114,NORMAL
Haliç-Bridge,2,96,NORMAL
E5-Bridge,14,94,NORMAL
Tem-Kavacik,17,44,NORMAL
Tem-Kavacik,12,92,NORMAL
Tem-Seyrantepe,14,78,NORMAL
Besiktas-Coast,23,102,NORMAL
Minibus-Yolu,14,89,NORMAL
Tem-Seyrantepe,19,37,NORMAL
Haliç-Bridge,18,17,LOCKED
Besiktas-Coast,3,114,NORMAL
Levent-Buyukdere,18,48,NORMAL
Levent-Buyukdere,19,14,LOCKED
E5-Beylikduzu,11,29,HEAVY
Levent-Buyukdere,14,118,NORMAL
Basin-Ekspres,11,30,HEAVY
Haliç-Bridge,10,24,LOCKED
Bagdat-Caddesi,0,84,NORMAL
Tem-Seyrantepe,14,30,HEAVY
Haliç-Bridge,22,104,NORMAL
E5-Beylikduzu,7,17,LOCKED
Tem-Kavacik,9,10,LOCKED
E5-Bridge,21,98,NORMAL
E5-Beylikduzu,17,51,NORMAL
Bagdat-Caddesi,8,51,NORMAL
Tem-Seyrantepe,23,87,NORMAL
E5-Bridge,1,108,NORMAL
Minibus-Yolu,14,80,NORMAL
Kadikoy-Center,6,88,NORMAL
Minibus-Yolu,18,15,HEAVY
E5-Bridge,13,106,NORMAL
Basin-Ekspres,0,106,NORMAL
Tem-Kavacik,3,99,NORMAL
Haliç-Bridge,9,39,NORMAL
Tem-Seyrantepe,2,104,NORMAL
Bagdat-Caddesi,18,6,LOCKED
E5-Beylikduzu,23,119,NORMAL
Besiktas-Coast,10,55,NORMAL
Basin-Ekspres,6,77,NORMAL
Levent-Buyukdere,19,39,NORMAL
E5-Beylikduzu,20,58,NORMAL
Tem-Seyrantepe,2,98,NORMAL
Minibus-Yolu,8,28,HEAVY
Basin-Ekspres,23,84,NORMAL
Kadikoy-Center,6,96,NORMAL
E5-Bridge,22,99,NORMAL
E5-Bridge,9,7,HEAVY
E5-Beylikduzu,2,78,NORMAL
Minibus-Yolu,10,37,NORMAL
Bagdat-Caddesi,13,116,NORMAL
Minibus-Yolu,5,74,NORMAL
Minibus-Yolu,19,19,LOCKED
Basin-Ekspres,14,80,NORMAL
E5-Beylikduzu,9,5,HEAVY
Basin-Ekspres,14,106,NORMAL
E5-Bridge,15,72,NORMAL
Basin-Ekspres,16,88,NORMAL
Besiktas-Coast,13,113,NORMAL
E5-Beylikduzu,13,106,NORMAL
Minibus-Yolu,5,89,NORMAL
Levent-Buyukdere,11,85,NORMAL
Sahil-Kennedy,22,99,NORMAL
Tem-Seyrantepe,8,18,HEAVY
Haliç-Bridge,21,97,NORMAL
Sahil-Kennedy,0,98,NORMAL
Sahil-Kennedy,17,17,HEAVY
Tem-Kavacik,5,78,NORMAL
Sahil-Kennedy,1,96,NORMAL
E5-Beylikduzu,8,29,LOCKED
Tem-Seyrantepe,16,114,NORMAL
Tem-Seyrantepe,15,104,NORMAL
Minibus-Yolu,16,94,NORMAL
Basin-Ekspres,13,118,NORMAL
E5-Bridge,16,39,HEAVY
Kadikoy-Center,21,118,NORMAL
Levent-Buyukdere,18,23,LOCKED
Besiktas-Coast,4,70,NORMAL
Minibus-Yolu,6,120,NORMAL
Haliç-Bridge,8,60,NORMAL
Basin-Ekspres,17,6,HEAVY
Bagdat-Caddesi,17,9,HEAVY
Tem-Seyrantepe,4,86,NORMAL
Kadikoy-Center,20,5,HEAVY
E5-Beylikduzu,16,114,NORMAL
Kadikoy-Center,12,70,NORMAL
Sahil-Kennedy,23,102,NORMAL
Besiktas-Coast,17,25,LOCKED
Minibus-Yolu,20,23,HEAVY
Besiktas-Coast,14,94,NORMAL
Levent-Buyukdere,14,111,NORMAL
Haliç-Bridge,10,26,HEAVY
Sahil-Kennedy,15,36,HEAVY
E5-Beylikduzu,12,95,NORMAL
Sahil-Kennedy,1,74,NORMAL
Tem-Seyrantepe,12,85,NORMAL
E5-Bridge,14,86,NORMAL
Basin-Ekspres,13,108,NORMAL
Levent-Buyukdere,16,85,NORMAL
Bagdat-Caddesi,8,9,HEAVY
Sahil-Kennedy,10,30,LOCKED
Tem-Seyrantepe,3,104,NORMAL
Basin-Ekspres,15,72,NORMAL
Kadikoy-Center,16,92,NORMAL
Besiktas-Coast,16,74,NORMAL
E5-Beylikduzu,20,37,NORMAL
Minibus-Yolu,17,46,NORMAL
Haliç-Bridge,10,47,NORMAL
E5-Bridge,4,88,NORMAL
Kadikoy-Center,9,7,LOCKED
Levent-Buyukdere,1,14,HEAVY
Besiktas-Coast,18,26,HEAVY
E5-Bridge,16,86,NORMAL
Sahil-Kennedy,18,53,NORMAL
Basin-Ekspres,9,21,HEAVY
Tem-Kavacik,15,86,NORMAL
Besiktas-Coast,21,75,NORMAL
E5-Beylikduzu,4,119,NORMAL
Haliç-Bridge,7,7,LOCKED
Levent-Buyukdere,9,12,LOCKED
Minibus-Yolu,1,80,NORMAL
Besiktas-Coast,1,34,HEAVY
Tem-Seyrantepe,16,113,NORMAL
Besiktas-Coast,6,70,NORMAL
Sahil-Kennedy,9,20,HEAVY
Minibus-Yolu,8,28,HEAVY
Kadikoy-Center,11,120,NORMAL
Basin-Ekspres,9,8,HEAVY
Tem-Seyrantepe,19,10,LOCKED
Sahil-Kennedy,6,110,NORMAL
Basin-Ekspres,2,115,NORMAL
Levent-Buyukdere,18,7,HEAVY
Bagdat-Caddesi,13,73,NORMAL
Sahil-Kennedy,17,20,HEAVY
Tem-Kavacik,9,16,LOCKED
Bagdat-Caddesi,1,114,NORMAL
Besiktas-Coast,15,88,NORMAL
Haliç-Bridge,17,22,LOCKED
Besiktas-Coast,10,22,HEAVY
Sahil-Kennedy,14,96,NORMAL
Besiktas-Coast,15,93,NORMAL
E5-Beylikduzu,4,78,NORMAL
Sahil-Kennedy,15,96,NORMAL
Sahil-Kennedy,17,7,HEAVY
Sahil-Kennedy,9,13,LOCKED
Minibus-Yolu,0,90,NORMAL
Haliç-Bridge,13,74,NORMAL
